benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt04-stride-heavy-loop,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",18845,754,5,1,19.872893499268685,20.610136998584494,21.238930501567665,24450418
rt04-stride-heavy-loop,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",18845,754,5,1,19.47017949714791,19.789119993220083,20.795413496671245,24450418
rt04-stride-heavy-loop,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",18845,754,5,1,20.109668010263704,20.486533001530915,21.040247498604003,24450418
rt04-stride-heavy-loop,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",18845,754,5,1,20.086507000087295,20.59262500551995,20.65313350612996,24450418
rt04-stride-heavy-loop,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",18845,754,5,1,19.536384992534295,20.334394997917116,20.542192498396616,24450418
rt04-stride-heavy-loop,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",18845,754,5,1,19.829838995065074,20.347263998701237,21.00781400076812,24450418
rt04-stride-heavy-loop,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",18845,754,5,1,19.416508002905175,20.100410998566076,20.329081002273597,24450418
rt04-stride-heavy-loop,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",18845,754,5,1,20.372614009829704,20.659165005781688,20.790189009858295,24450418
rt04-stride-heavy-loop,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",18845,754,5,1,20.038648501213174,20.23555600317195,20.43484449677635,24450418
rt04-stride-heavy-loop,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",18845,754,5,1,20.291672997700516,20.71348301251419,21.21913750306703,24450418
rt04-stride-heavy-loop,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",18845,754,5,1,19.699795499036554,20.418193002115004,20.70104550512042,24450418
rt04-stride-heavy-loop,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",18845,754,5,1,19.7756740017212,20.165663998341188,20.89428000181215,24450418
rt04-stride-heavy-loop,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",18845,754,5,1,19.84230850212043,20.308670005761087,20.45111800543964,24450418
rt04-stride-heavy-loop,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",18845,754,5,1,19.547311501810327,19.90271000249777,20.365210497402586,24450418
rt04-stride-heavy-loop,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",18845,754,5,1,19.85075099946698,20.701430010376498,21.736293499998283,24450418
rt04-stride-heavy-loop,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",22685,818,5,1,19.78112449432956,20.353389001684263,20.77424900198821,24450418
rt04-stride-heavy-loop,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",22685,818,5,1,20.003867000923492,20.30503799323924,20.62596200266853,24450418
rt04-stride-heavy-loop,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",22685,818,5,1,20.133812999119982,20.295441994676366,20.62244500120869,24450418
rt04-stride-heavy-loop,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",22685,818,5,1,20.327355494373478,20.669820994953625,20.746957008668687,24450418
rt04-stride-heavy-loop,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",22685,818,5,1,20.258831995306537,20.613311004126444,20.893423999950755,24450418
rt04-stride-heavy-loop,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",22685,818,5,1,20.246011998096947,20.359781992738135,21.576005005044863,24450418
rt04-stride-heavy-loop,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",18845,754,5,1,19.615465003880672,19.91995699063409,20.54630600468954,24450418
rt04-stride-heavy-loop,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",18845,754,5,1,20.51019750069827,20.72926399705466,20.98176199797308,24450418
rt04-stride-heavy-loop,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",18845,754,5,1,19.715624999662396,20.06859000539407,20.42971049377229,24450418
rt04-stride-heavy-loop,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",18845,754,5,1,19.89708899782272,20.116560990572907,20.363969495519996,24450418
rt04-stride-heavy-loop,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",18845,754,5,1,19.316167490615044,20.352499006548896,20.50987700931728,24450418
rt04-stride-heavy-loop,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",18845,754,5,1,19.646076994831674,19.98464200005401,20.538992997899186,24450418
rt04-stride-heavy-loop,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",18845,754,5,1,19.68828799726907,20.38366701162886,20.730791002279148,24450418
rt04-stride-heavy-loop,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",18845,754,5,1,19.879690997186117,20.197664998704568,21.272133504680824,24450418
rt04-stride-heavy-loop,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",18845,754,5,1,19.951682494138367,20.18855800270103,20.49007500318112,24450418
rt04-stride-heavy-loop,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",18845,754,5,1,20.17868850089144,21.23653600574471,21.301758992194664,24450418
rt04-stride-heavy-loop,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",18845,754,5,1,19.906772999092937,20.22602700162679,21.18632449855795,24450418
rt04-stride-heavy-loop,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",18845,754,5,1,20.530997499008663,20.969818986486644,21.826835501997266,24450418
rt05-nested-mix,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",20533,755,5,1,19.820364999759477,20.33699699677527,20.570802502334118,36414
rt05-nested-mix,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",20533,755,5,1,19.897616002708673,20.448159993975423,21.002687492000405,36414
rt05-nested-mix,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",20533,755,5,1,20.803043502382934,20.888224011287093,21.057119498436805,36414
rt05-nested-mix,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",20533,755,5,1,19.8234794952441,20.124285001656972,21.393003000412136,36414
rt05-nested-mix,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",20533,755,5,1,20.019420997414272,20.362377996207215,20.827364001888782,36414
rt05-nested-mix,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",20533,755,5,1,20.092816004762426,20.369120000395924,21.412514499388635,36414
rt05-nested-mix,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",20533,755,5,1,19.97880950511899,20.195190008962527,21.08700700046029,36414
rt05-nested-mix,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",20533,755,5,1,20.314110501203686,20.79750299162697,21.345562498026993,36414
rt05-nested-mix,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",20533,755,5,1,20.03648450045148,20.75094399333466,21.60264999838546,36414
rt05-nested-mix,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",20533,755,5,1,19.8089274999802,20.24306100793183,20.757641999807674,36414
rt05-nested-mix,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",20533,755,5,1,20.282691497413907,20.32834300189279,21.321672000340186,36414
