benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt03-loop-summation,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",14738,678,50,10,19.589168499805965,19.89573649916565,20.26705874595791,200010000
rt03-loop-summation,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",14738,678,50,10,19.45616000011796,19.915815501008183,20.159538747975603,200010000
rt04-stride-heavy-loop,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",18845,754,50,10,19.49533425431582,19.871837001119275,20.277884006645763,24450418
rt04-stride-heavy-loop,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",18845,754,50,10,19.51417074451456,19.97188600944355,20.226170745445415,24450418
rt04-stride-heavy-loop,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",18845,754,50,10,19.42764874183922,19.786788492638152,20.067749239387922,24450418
rt04-stride-heavy-loop,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",18845,754,50,10,19.595850757468725,20.037728994793724,20.365310498164035,24450418
rt04-stride-heavy-loop,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",18845,754,50,10,19.43939699049224,19.825204501103144,20.144039750448428,24450418
rt04-stride-heavy-loop,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",18845,754,50,10,19.542284248018404,19.87372549774591,20.25864049937809,24450418
rt04-stride-heavy-loop,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",18845,754,50,10,19.628154743259074,19.950083005824126,20.399319502757862,24450418
rt04-stride-heavy-loop,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",18845,754,50,10,19.566854993172456,19.837281499349046,20.20554025148158,24450418
rt04-stride-heavy-loop,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",18845,754,50,10,19.58433124309522,20.013237008242868,20.286744249460753,24450418
rt04-stride-heavy-loop,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",18845,754,50,10,19.48718400672078,19.744741497561336,20.17306325797108,24450418
